Employer Name,Employee Social Security Number,EIN,Control Number,Employee First Name,Employee Last Name,Employee Address & Zip Code,State,Employee State ID,"State wages, tips,etc",State Income Tax,Local Wages & Tips,Local Income Tax,Locality Name,"Wages, Tips & other Compensation",Federal Income Tax Withheld,Social Security Wages,Social Security Tax Withheld,Medicare Wages & Tips,Medicare Tax withheld,Social Security Tips,Allocated Tips,Verification Code,Dependent Care Benefits,Non-qualified Plans,12a Column 1,12a Column 2,12b Column 1,12b Column 2,12c Column 1,12c Column 2,12d Column 1,12d Column 2,Statutary Employee,Retirement plan,Third Party Sick Pay,Other
"Denise Sutton   ,   771 Harris Keys
Port Jonmouth, UT 89003   ,   75977",983-54-5447,50-7-96-75,9586170,Kristine,Callahan,"84788 Preston Loop Suite 357
Rachaelbury, MI 80742",California,055-38-777,2223,1231.875,1369,3202,Bowersmouth,9855,1478.25,3195,479.25,3701,555.15,948,3330.9,38509,276,120,FR,8190,TE,4922,RB,9267,AZ,9923,True,True,False,RR   01794
"Eric Frey   ,   PSC 2412, Box 3141
APO AE 22873   ,   09212",976-81-8382,96-3-55-49,6473020,Erin,Miller,"1534 Baker Street Apt. 742
Fostertown, ID 23926",New Jersey,451-77-254,1489,1013.875,1768,3568,Baileyland,8111,1216.65,2523,378.45,3757,563.55,521,3381.3,916455,139,250,UN,6665,IV,6586,AS,2673,LN,4449,True,True,True,UK   55350
"Alexandra Powell   ,   482 Joseph Summit
East Troy, CT 05764   ,   32003",851-31-9616,53-4-88-42,5198854,Justin,Watson,"80074 Nichole Estates
Tuckerton, VA 20222",Wyoming,445-87-094,2141,1247.375,2448,3029,South Jameshaven,9979,1496.85,3748,562.2,2887,433.05,708,2598.3,572483,259,299,WR,7292,MV,2256,JR,7415,LS,3188,True,False,False,OD   41997
"Hayley Pierce   ,   281 Schneider Hill
South Shane, HI 55290   ,   84798",032-72-4158,47-5-63-06,6965602,Jay,Wilson,"77962 Hall Overpass
Williamsborough, VA 83783",Montana,982-57-627,1451,641.25,1543,2397,Robinsonville,5130,769.5,2502,375.3,3926,588.9,631,3533.4,712066,243,110,IH,8018,KM,8125,GA,2940,EJ,2048,True,False,False,GX   08155
"Jordan Mason   ,   Unit 8894 Box 8446
DPO AP 77060   ,   83769",290-05-7358,31-7-10-15,2193540,Mackenzie,Franco,"32915 Morris Keys
South Chad, NH 14758",Louisiana,430-21-128,2038,811.75,2139,3764,Jonathanview,6494,974.1,2744,411.6,2584,387.6,668,2325.6,255690,103,293,DW,5028,IJ,5680,DH,5810,NN,1865,True,False,True,NF   63877
"Maureen Williams   ,   94428 Brady Curve Apt. 542
Lake Stephanie, FL 35306   ,   62684",629-68-3465,95-5-66-98,5043748,Timothy,Wright,"7854 Cassandra Way Apt. 086
Debrafurt, NV 09084",New Hampshire,509-24-431,2250,868.375,1741,2970,Bellshire,6947,1042.05,2673,400.95,3700,555.0,885,3330.0,153409,211,102,MT,3027,VK,7947,CR,1134,PO,3254,False,True,False,MQ   98255
"Ashley Cook   ,   14219 Murray Plains
South Katherinemouth, OK 75094   ,   01304",032-31-7088,36-7-65-77,7114017,Jonathan,Villegas,"39944 Nguyen Mountain Suite 941
West Jeremy, AK 49483",New Hampshire,141-42-097,2051,722.25,2147,3174,West Bryan,5778,866.7,4023,603.45,3019,452.85,524,2717.1,655368,118,226,HQ,8395,GA,3707,PO,8070,FG,6452,True,False,False,UE   46697
"Michelle Cox   ,   3310 Mcmillan Causeway
New Sergioshire, VT 74976   ,   46821",857-68-6394,97-6-48-00,4345655,Nancy,Bowen,"436 Steven Crossroad Apt. 826
New Michael, MS 56517",West Virginia,093-80-669,2576,932.125,1749,2306,Carmenton,7457,1118.55,3764,564.6,3348,502.2,966,3013.2,794812,129,250,CU,8128,YT,2348,WK,8417,PJ,6390,False,True,False,CL   61551
"Emily Taylor   ,   7123 Scott Stravenue
South Thomas, WA 71166   ,   05091",153-78-0430,64-1-14-53,6641234,David,Adams,"033 Spears Fork Suite 114
Gabrielfort, SC 14254",Wisconsin,603-58-974,1841,1124.75,1661,2792,North Benjaminland,8998,1349.7,4758,713.7,2808,421.2,797,2527.2,32058,150,263,RD,3427,GB,7839,OB,7207,EO,8554,False,True,True,CG   94599
"Melanie Gomez   ,   744 Henry Groves
Clarkborough, SD 81223   ,   16662",825-67-1127,89-3-40-20,1521040,Lori,Smith,"1674 Gonzalez Trafficway
North Carlport, KS 55233",Indiana,677-77-178,2665,718.5,2157,2735,Russellview,5748,862.2,1089,163.35,2368,355.2,917,2131.2,73202,206,268,IQ,7097,DN,5546,XZ,5570,OQ,9344,False,False,False,AX   63071
"Joshua Wilson   ,   2089 Christopher Views Suite 713
Chenfurt, NH 68960   ,   79474",037-86-9842,69-8-95-90,0158087,Chase,Ortega,"2043 Montoya Manor
Patriciaville, AL 43205",North Dakota,637-71-515,2461,765.375,1471,2942,Lake Karentown,6123,918.45,4513,676.95,2599,389.85,933,2339.1,835504,194,154,KN,9080,WY,1818,LM,3730,VI,7173,True,True,True,RU   65368
"Melissa Valenzuela   ,   33933 Sharon Cliff Suite 450
Lake Veronica, MI 51784   ,   35481",535-96-8247,04-0-07-54,9210768,Nicole,Benton,"451 Jones Flats
New Jasonberg, MS 43553",New York,405-11-105,1170,997.25,2820,3678,Jennifertown,7978,1196.7,4783,717.45,2815,422.25,862,2533.5,877600,272,110,ZE,5648,AI,1857,NW,4870,AO,8278,False,True,True,VV   79294
"Stephanie Harper DDS   ,   PSC 8282, Box 7693
APO AA 88736   ,   86926",776-06-7464,97-3-38-38,9205107,Corey,Smith,"USS Hall
FPO AP 82217",Kentucky,760-20-870,2256,1047.875,2409,3261,South Gabriel,8383,1257.45,1090,163.5,2373,355.95,932,2135.7,271992,269,153,VB,6102,WP,3461,BR,9110,TM,6024,True,True,False,RT   75376
"Kristin Johnson   ,   061 Dorsey Ramp
Rodriguezport, WV 86064   ,   77866",785-70-5443,51-8-82-63,7800022,Danielle,Larsen,"937 Heather Via
Joemouth, LA 16590",Ohio,848-66-191,1684,1145.125,2832,3976,North Dale,9161,1374.15,4421,663.15,3233,484.95,676,2909.7,217660,102,247,BW,7309,SY,3976,XU,4669,ZH,2628,True,False,True,ZL   89943
"James Young   ,   09782 Anderson Land Apt. 227
South Jacqueline, CT 71239   ,   01766",840-46-6838,28-0-60-29,3102669,Amber,Jackson,"824 Michael Parkway Apt. 214
South Josemouth, UT 24757",Rhode Island,771-17-449,1422,1226.625,1034,2015,Kirkberg,9813,1471.95,2464,369.6,2441,366.15,994,2196.9,677877,274,163,PO,9184,NV,3563,FV,5571,BR,6607,False,False,False,TZ   37910
"Glenda Ferguson   ,   9875 John Knoll Suite 770
Port Suzanneshire, KY 11832   ,   96847",228-97-7265,54-9-84-48,9676536,Mary,Ruiz,"89149 Garrett Creek
Brownstad, OR 43808",Utah,003-55-153,2568,983.25,2216,3823,North Natalieville,7866,1179.9,1487,223.05,2761,414.15,679,2484.9,791654,150,245,PL,8587,JV,3357,NL,1919,MT,3794,True,True,True,FW   57703
"Brooke Cruz   ,   52113 Dylan Point Apt. 358
Paulport, CA 54379   ,   43816",551-63-1394,75-6-44-69,1696160,Robert,Ray,"10285 Stephanie Motorway Suite 311
North Joannchester, NV 44081",Idaho,951-51-159,1221,763.125,1719,3079,Schultzshire,6105,915.75,1108,166.2,3270,490.5,892,2943.0,62575,122,230,LK,4413,OD,6030,KN,8706,YB,6596,True,False,False,DX   21353
"Jared Richards   ,   155 Joshua Centers Apt. 713
New Timothymouth, OH 38511   ,   32726",822-99-7795,78-2-56-50,1037057,Meghan,White,"4979 Sawyer Street Apt. 391
Meganbury, UT 88354",Minnesota,433-08-617,2823,1009.75,2484,2838,South Christopherborough,8078,1211.7,4232,634.8,3276,491.4,807,2948.4,750956,291,177,GA,5307,FL,8321,DW,6384,OF,3985,True,True,True,YU   57549
"Richard Mccarthy   ,   61743 Roger Walks Apt. 763
East Daltontown, NJ 20078   ,   54128",874-72-7807,42-2-62-47,9011416,Todd,Sims,"58933 Gary Squares
Port Janicemouth, FL 08488",New Mexico,534-78-380,1060,775.75,2829,3248,Alanland,6206,930.9,3941,591.15,2439,365.85,982,2195.1,517756,124,207,AX,2917,PI,4057,JO,5015,CT,7681,True,True,True,KI   15927
"Paul Long   ,   USS Morris
FPO AA 20979   ,   14104",992-53-4307,11-8-97-14,4242595,David,Roberts,"9512 Christopher Streets
Dickersonberg, KS 10623",Louisiana,719-24-996,2820,1014.5,1969,3345,Castillotown,8116,1217.4,2428,364.2,2436,365.4,751,2192.4,509074,159,274,FJ,4449,IR,3736,SH,9935,VS,1149,False,True,True,RI   72984
"Joseph Rodriguez   ,   618 Newman Glen Apt. 778
Carrton, DE 11097   ,   75846",935-24-3027,33-1-70-38,1573000,Mrs.,Suzanne,"PSC 6010, Box 2524
APO AA 24421",Virginia,015-10-547,2547,1075.25,2055,2396,Drakeview,8602,1290.3,3628,544.2,2181,327.15,968,1962.9,625435,197,240,FY,2162,PB,1809,MY,4118,HQ,8382,True,True,False,SC   20627
"Elizabeth Adams   ,   4451 Bryan Harbors Suite 912
Snydershire, AZ 92766   ,   15425",277-16-9521,88-9-07-63,6211803,Tony,Arias,"PSC 4184, Box 3878
APO AP 46215",Rhode Island,115-09-371,2627,966.375,1876,3873,New Brandonburgh,7731,1159.65,3035,455.25,2814,422.1,679,2532.6,543418,138,257,SE,7069,MM,1698,ON,3386,AO,2331,True,False,False,LI   81149
"Michael Lewis   ,   52411 Patrick Mission Suite 665
North Kimberly, NE 86565   ,   15632",668-61-2593,07-8-44-81,3224051,Julia,Townsend,"610 Torres Skyway Apt. 098
Ryanchester, SC 16260",Iowa,381-00-147,1970,1224.0,2654,2377,Craigfurt,9792,1468.8,3543,531.45,3481,522.15,824,3132.9,573392,106,239,NN,8284,XJ,2467,CH,9609,CS,6643,True,False,True,YP   30145
"Dustin Hartman   ,   03000 Joshua Knolls Suite 843
West Keith, ME 04829   ,   91681",330-34-1956,44-7-33-14,2181287,Jon,Price,"034 Sims Parks Suite 048
Port Jasonchester, CO 01969",North Dakota,119-86-224,1910,693.625,1098,3583,North Emilychester,5549,832.35,4268,640.2,2559,383.85,779,2303.1,989732,239,128,LS,8100,MH,6101,IY,3549,QK,8345,True,False,False,OJ   82081
"Monica Moore   ,   8896 Kenneth Trail Suite 760
Crawfordborough, SC 24016   ,   94595",133-21-7045,88-3-39-05,4744242,Jill,Martin,"5178 Mcgee Place
Lake Elizabeth, AK 73686",Florida,153-51-136,1735,953.625,2729,2361,Taylormouth,7629,1144.35,3280,492.0,3750,562.5,550,3375.0,69967,118,263,QI,9194,WL,5298,OE,7207,RU,3808,True,True,True,AH   57387
"William Rhodes   ,   9470 Lopez Freeway
Curtisview, VT 40520   ,   53182",002-90-7400,02-2-12-40,5266005,Ryan,Beasley,"01902 Austin Spring Apt. 055
Danielbury, AR 34707",Arizona,195-74-946,2444,1089.125,2183,3640,New Pamelaberg,8713,1306.95,4205,630.75,3979,596.85,852,3581.1,468868,221,278,JW,8697,VS,4262,DH,9199,SU,4097,False,True,True,JH   75983
"Christina Woods   ,   999 Chavez Greens Apt. 217
Morganview, OR 38854   ,   37012",363-78-2482,11-3-75-78,1041187,Aaron,Castro,"91445 James Village
Lake Christineside, CT 11813",Virginia,962-73-016,2754,1121.75,1592,2721,South Amy,8974,1346.1,4057,608.55,3396,509.4,895,3056.4,289852,187,111,AT,3303,UE,8275,AX,5329,GY,3678,False,False,False,JW   38108
"Michael Price   ,   281 Kristina Shoal Apt. 841
Jonathanfort, WI 23143   ,   61430",729-10-9041,17-9-58-93,2803213,Cindy,Smith,"788 Julian Forks
Mullentown, AZ 04532",Maryland,304-42-990,1134,1081.875,1617,2659,Myersmouth,8655,1298.25,2381,357.15,3992,598.8,829,3592.8,186153,155,146,WB,2491,YJ,9689,UG,3313,IW,3818,False,False,True,GI   10465
"Eric Sellers   ,   7489 Mitchell Stream Apt. 941
Robertburgh, NC 20576   ,   83495",700-43-5788,16-6-44-21,0911850,Rachael,Edwards,"1752 Odonnell Rue
Maynardville, NH 83508",Utah,657-73-027,2535,828.75,1044,2902,Williamsbury,6630,994.5,4913,736.95,3687,553.05,531,3318.3,731374,111,159,VG,6574,PS,1300,NO,6887,PZ,5273,True,True,True,DY   55113
"Jamie Castaneda   ,   5804 Aguilar Pines
Lake Ricardoside, IA 90235   ,   02532",427-13-4558,66-6-69-47,0822447,Renee,Perez,"6101 Bryant Brook
Lake Debbie, MT 31454",Montana,420-10-156,1265,820.625,2684,3927,Davidport,6565,984.75,1697,254.55,3942,591.3,550,3547.8,820643,113,128,YE,6413,SS,6500,UD,7497,RQ,9125,False,False,True,WC   20395
"Eric French   ,   018 Pierce Harbors Suite 214
North John, DE 11236   ,   88682",939-90-5321,34-8-19-24,7174888,Samantha,Mcconnell,"5618 Jackie Place
Lake Gregorymouth, KY 89993",Mississippi,079-66-691,2622,838.25,1745,2674,Larsenmouth,6706,1005.9,3656,548.4,2411,361.65,837,2169.9,489596,118,277,ON,8315,GW,6117,UM,3389,MD,6751,False,True,True,CP   14959
"Carrie Rivera   ,   79765 King Ford Suite 209
Schmittshire, UT 15148   ,   08183",446-15-9977,53-5-64-91,8680263,Roger,Myers,"0947 Chelsea Route
Susanshire, OH 95700",Minnesota,960-24-607,2572,671.125,1458,3824,South Veronicaland,5369,805.35,3734,560.1,2496,374.4,571,2246.4,880700,251,236,VV,9113,HJ,4563,UF,4461,OK,4633,True,True,True,ZK   92548
"Christopher Wright   ,   75172 Ramos Rue Apt. 376
North Debra, WV 07368   ,   40901",956-48-5780,95-2-13-72,8342337,Kelsey,Mckay,"02315 Henderson Plaza Suite 017
Hermanbury, VT 32660",New Hampshire,757-17-311,1913,1211.625,1330,3361,East Hunter,9693,1453.95,1570,235.5,2151,322.65,807,1935.9,83021,243,275,HR,2023,XZ,6037,TZ,1358,DE,4055,True,False,False,LX   16915
"Dr. Michelle Cole   ,   8655 Austin Squares Apt. 261
West Chad, MA 41797   ,   96510",811-05-3984,77-5-95-23,9611440,Mr.,Blake,"4105 Shawna Wells Suite 430
East Lisa, PA 83690",Delaware,293-66-426,1747,1161.5,2795,2421,Brownchester,9292,1393.8,1180,177.0,3064,459.6,870,2757.6,621921,188,176,NR,9053,DT,5899,LP,4374,RL,8145,False,True,True,OS   67024
"Richard Hart   ,   67200 Martinez Spring Suite 747
Smithbury, GA 53591   ,   60445",875-54-2454,87-3-60-36,7965687,Kelly,Baker,"0089 Tracie Ramp Suite 950
North James, IL 04111",Virginia,477-52-930,2372,736.625,1857,3205,South Thomasstad,5893,883.95,1888,283.2,2230,334.5,677,2007.0,352492,286,223,LP,5088,LK,3772,GH,2121,SP,1296,True,True,True,VO   62364
"Whitney Werner   ,   06875 Baker Extensions Suite 124
Millermouth, IN 53621   ,   89956",352-01-4424,54-8-28-69,5683383,Nicole,Morales,"5720 George Port Suite 873
Melissafort, AK 79331",Arizona,111-77-946,2588,706.5,1792,2442,North Natalie,5652,847.8,2319,347.85,2171,325.65,998,1953.9,243348,173,280,ZC,9185,EB,5382,RC,3862,NW,7505,True,False,False,FO   76650
"Heidi Adams   ,   3325 Michael Islands
New Jennifer, OH 09892   ,   38547",594-97-1043,63-0-70-40,9224879,Nathan,Nichols,"894 Moreno Mews Apt. 793
Ashleytown, SC 99593",Louisiana,909-08-645,2814,716.0,1260,2570,New Kevinburgh,5728,859.2,1746,261.9,2140,321.0,573,1926.0,81250,188,164,MA,9255,PV,1520,BP,2042,TH,7125,True,True,True,KG   19717
"Sarah King   ,   93312 Nichols Cliffs Apt. 950
East Davidborough, FL 47969   ,   19882",402-46-7754,06-6-87-97,8873639,Jeffrey,Walton,"50989 Sherri Island Apt. 387
Jamesborough, MA 16266",Pennsylvania,074-98-021,1577,714.125,2934,3941,Nancyside,5713,856.95,1211,181.65,3233,484.95,961,2909.7,401263,112,122,CI,9364,UB,6606,OW,2679,PF,3331,True,False,True,GK   17064
"Jennifer Thomas   ,   92850 Gonzalez Avenue
Lopezfort, CT 45917   ,   67769",049-01-5167,28-3-47-66,1531367,Laura,Campbell,"82435 Donna Stravenue
West Joseph, IN 68996",Montana,501-79-995,2770,1166.75,1951,2934,Herreraview,9334,1400.1,4454,668.1,2078,311.7,742,1870.2,42519,229,112,EK,7181,UQ,7879,SI,8385,DW,2799,True,True,False,UV   39515
"Robert Spence   ,   3862 Lucas Port
Christopherton, VT 66361   ,   20011",377-86-1769,39-8-20-54,7638848,Kevin,Gonzales,"2976 Carter Plaza
South Markview, NC 40082",Delaware,108-51-676,2209,1030.875,1254,3288,North Kelly,8247,1237.05,2047,307.05,2856,428.4,702,2570.4,85255,269,169,BO,9793,LP,9438,GY,3994,SC,9433,False,False,False,CV   40544
"Kristin Moran   ,   32595 Angelica Underpass
Port Richard, IA 11753   ,   68115",890-25-3793,44-2-35-92,7067311,Jennifer,Dorsey,"88752 Wells Avenue Apt. 480
West Deanna, MI 86473",Alaska,844-46-608,1074,1081.5,2320,3931,Lake Jessicaburgh,8652,1297.8,4615,692.25,2220,333.0,644,1998.0,418435,210,277,GV,1841,TW,9084,LI,6042,CP,2517,False,False,True,RB   88676
"Jamie Davis   ,   731 John Roads Suite 768
Rachelview, CT 45569   ,   66452",552-29-9850,08-5-43-51,3305402,Angel,Lee,"890 Brown Lights Suite 770
Orrland, RI 10104",Georgia,140-01-177,1787,844.625,1722,3804,Erinfort,6757,1013.55,4361,654.15,3390,508.5,945,3051.0,256087,121,259,AZ,9670,UX,8231,EB,4236,FR,4842,False,False,True,GO   41165
"Gregory Potts   ,   0441 Kent Walk
Stacyshire, NV 41119   ,   99876",779-48-3078,49-2-66-64,9447360,Dr.,Gary,"4355 Butler Place Suite 460
Jonesbury, CT 65305",Ohio,498-97-053,1722,1180.375,1270,3450,Castilloshire,9443,1416.45,1442,216.3,2151,322.65,811,1935.9,622545,125,251,LF,1582,FK,6861,SF,2355,OJ,8545,False,True,True,BL   39595
"Eric Mayer   ,   4309 Ellis Corners Apt. 203
East Robert, DE 95086   ,   04784",854-03-2540,39-4-95-19,0583134,Andrea,Miller,"04380 Lara Forge
Lake Jade, ME 63620",Connecticut,538-57-392,1673,819.375,1501,3946,South Christopherfurt,6555,983.25,2445,366.75,2062,309.3,823,1855.8,634276,234,230,IQ,8519,IE,3563,QO,6578,WX,4962,False,True,True,XZ   56242
"Angela Huffman   ,   57212 Douglas Ferry Suite 486
Port Kristenhaven, NM 75145   ,   12602",888-54-0083,64-0-31-69,9401187,Brenda,Marquez,"729 Michelle Underpass
Kellyberg, AK 20596",Maine,093-25-214,2440,1081.25,2424,2831,Combstown,8650,1297.5,2385,357.75,2378,356.7,976,2140.2,919395,267,185,LO,2806,NK,5870,MW,2830,SB,3658,False,False,False,SK   82643
"Joann Garcia   ,   102 Deborah Junction Apt. 407
East Natasha, IA 20741   ,   90687",115-86-6633,29-1-08-63,8559598,Rebekah,Reyes,"6906 Shelia Views Suite 127
Smithland, CA 84035",South Carolina,974-97-957,2600,785.125,1462,2137,Larryton,6281,942.15,4913,736.95,3799,569.85,900,3419.1,767510,142,252,PN,5261,QI,8631,SL,6043,FS,1728,False,False,True,GM   05088
"Crystal Garcia   ,   016 Brown Row Apt. 349
Brownburgh, OH 10371   ,   69418",178-68-9782,60-3-67-66,6691971,Jordan,Kennedy,"564 Perez Rue
Lake Kathleen, KY 50769",North Carolina,059-59-021,1274,1218.625,1113,2574,West Christine,9749,1462.35,4805,720.75,3953,592.95,828,3557.7,297352,246,269,FV,6699,HM,3765,ID,8967,CT,3915,False,False,False,OT   55727
"Sara Kirby   ,   2247 Miller Estate
East Barbara, ND 19762   ,   65061",665-27-5505,83-8-75-64,9841226,William,Gibson,"51184 Megan Shore
Mirandachester, AK 56271",Oklahoma,821-40-929,1934,686.125,2108,2691,Arnoldview,5489,823.35,1539,230.85,3486,522.9,556,3137.4,675735,294,166,FV,5791,QW,1003,MO,5090,PE,4720,False,False,False,YP   01078
"Stacy Walton   ,   1786 Costa Course Suite 268
New Andrewshire, AL 43847   ,   33940",407-90-1073,77-9-83-27,8100742,Mr.,Willie,"2177 Megan Branch Apt. 922
Haynesburgh, RI 19648",Pennsylvania,276-20-817,1806,668.375,1825,3228,New Victor,5347,802.05,4284,642.6,3971,595.65,766,3573.9,958223,202,144,QO,9367,TM,1744,GC,9293,QL,4825,True,False,True,BI   23145
"Jesse Orr   ,   1755 Andrew Summit
Tammyburgh, MT 71561   ,   03868",835-43-3199,93-8-75-81,2063013,Jessica,Allen,"1703 Jones Burg
Greenchester, AK 90652",Louisiana,732-89-636,2627,879.75,1542,2098,Juanbury,7038,1055.7,4837,725.55,2571,385.65,508,2313.9,606247,189,297,HU,1434,YA,3824,MD,6993,TL,5651,True,True,False,KY   03967
"Joy Hernandez   ,   PSC 9618, Box 7591
APO AP 11847   ,   23087",124-36-9497,90-5-78-83,4961982,Joseph,Schmidt,"67390 Jacqueline Lane
Knappview, IL 48607",Michigan,946-00-481,2353,1036.125,1186,3309,North Kaitlyn,8289,1243.35,3842,576.3,3153,472.95,572,2837.7,933593,161,281,VZ,8298,EO,9028,TV,5278,XU,9125,False,True,True,PN   07466
"Paul Hunter   ,   51096 Jonathan Oval
East Ian, ME 62720   ,   78048",139-59-9835,75-7-26-13,6040803,John,Perry,"7886 Tina Shoal Suite 148
East Elizabeth, VT 80311",Georgia,571-16-954,1320,1114.5,2022,2651,Pruittside,8916,1337.4,3046,456.9,2210,331.5,635,1989.0,973680,293,146,CF,2060,YX,2053,ZE,2171,FE,4511,False,False,False,KA   62262
"Cynthia Elliott   ,   4100 Aaron Canyon Suite 160
South Heather, CO 51658   ,   82856",181-80-5701,37-2-70-41,8256959,Mrs.,Catherine,"30415 Hernandez Burgs
Jordanport, WA 29116",Minnesota,985-41-173,2086,1115.875,1907,3794,Joelland,8927,1339.05,4279,641.85,3804,570.6,716,3423.6,636945,207,274,LL,8221,RC,4046,BL,5775,UX,8843,True,True,True,JR   73700
"Melissa Page   ,   763 Jefferson Vista Suite 342
West Daniel, PA 64823   ,   09693",249-73-3571,08-6-31-17,0629102,Todd,Wall,"450 Schwartz Ridge Suite 698
West Heatherstad, SD 76832",Connecticut,451-27-841,2700,1084.75,2207,3558,Port Miguel,8678,1301.7,3951,592.65,2983,447.45,785,2684.7,602535,145,275,SW,2913,BD,6550,LH,3056,YY,6601,True,False,False,GR   66504
"Paige Wu   ,   6360 Ortiz Center Suite 272
Chandlerbury, PA 99673   ,   66243",608-86-6935,30-3-26-64,8821227,Amber,Williams,"PSC 0865, Box 0214
APO AE 08015",Idaho,976-05-720,2396,835.625,2379,3217,Coffeyberg,6685,1002.75,4654,698.1,2696,404.4,615,2426.4,764834,126,283,XZ,9998,VG,8918,OZ,1280,FO,3629,False,True,True,YI   00278
"Patricia Schneider   ,   5313 Shepherd Curve
Jenkinsville, ME 64080   ,   52141",395-88-7256,55-0-64-34,0018941,Karen,Hendricks,"9838 Schneider Circle Apt. 404
Masonton, NH 91024",Ohio,071-11-576,2655,1167.25,1343,2532,Christopherburgh,9338,1400.7,4406,660.9,3946,591.9,788,3551.4,740200,184,268,TB,9161,RB,6147,WI,3647,FB,4796,True,False,False,CG   03980
"Sarah Morales   ,   857 Martinez Valley
Leblancbury, NV 06492   ,   63183",954-95-1213,78-9-55-93,6800667,Richard,Holmes,"7303 Morris Corner
South Denise, FL 11470",Kansas,305-88-522,1832,1062.0,1768,3720,Lake Tiffanyton,8496,1274.4,2071,310.65,3241,486.15,643,2916.9,503710,183,286,DZ,9646,LP,4455,VL,5591,VQ,1451,False,False,True,SP   39364
"Robert White   ,   009 Carlson Hollow Suite 864
Frostberg, MI 98766   ,   78710",281-41-6834,57-0-90-64,3230506,Adrienne,Cook,"86490 Thompson Villages Suite 505
South Melissa, NY 47214",Wisconsin,215-02-833,2112,1156.875,1905,2409,Leeburgh,9255,1388.25,2453,367.95,3470,520.5,600,3123.0,486864,154,156,YD,5903,PA,3004,KB,4597,WA,3519,True,False,False,WA   69437
"Alexander Morrison   ,   019 Kristina Junction
North Gregorystad, NH 91724   ,   56783",238-03-7489,00-1-04-24,8977774,Mr.,Nicholas,"61940 Michael Centers
Ericville, MN 87952",Iowa,854-35-584,2186,730.25,2478,3076,Port Jamesport,5842,876.3,3929,589.35,2923,438.45,979,2630.7,358385,212,168,SI,9467,FF,1927,JG,3094,RD,8633,True,False,False,MZ   68645
"Justin Miranda   ,   498 Guerrero Brooks
North Ericmouth, SC 32848   ,   27972",818-67-7765,48-1-04-13,0392088,William,Hayes,"469 Anna Road
East Emilyshire, ME 84770",Mississippi,809-48-809,2840,1098.5,2016,3908,Williamsport,8788,1318.2,1887,283.05,2204,330.6,954,1983.6,850869,195,109,PF,3622,XT,1076,DM,5028,XL,8940,True,True,False,SF   82112
"Rachel Smith   ,   584 Steven Lights Suite 227
Hardytown, VT 18263   ,   77025",083-00-8315,22-7-69-20,9686808,Jason,Hoover,"177 Brown Orchard
North Emily, CA 52623",Michigan,609-43-470,1597,827.5,1365,3029,Lorishire,6620,993.0,3875,581.25,2532,379.8,680,2278.8,633751,184,129,FB,5352,HA,2207,OE,5402,LU,2279,True,True,False,JL   29464
"Brian Wilson   ,   5298 Mark Centers
Lake George, SD 27760   ,   98399",924-95-5450,31-4-34-26,2871067,Sierra,Hayes,"802 Maria Burg Apt. 308
New Karenberg, IL 95261",Connecticut,617-93-055,2631,1000.0,2480,2711,North Christinehaven,8000,1200.0,2132,319.8,3019,452.85,742,2717.1,157442,152,197,QU,2576,IB,1863,EA,9473,HR,5041,False,True,True,MA   07065
"David Baxter   ,   6177 Mcdonald Flat Apt. 098
South Adamfort, CO 16090   ,   04808",889-07-8438,90-2-10-51,0879457,Richard,Adams,"129 Jeffrey Pass
Grayside, VT 68843",Maryland,962-45-042,1242,794.0,2994,3029,East Christopher,6352,952.8,3590,538.5,2757,413.55,861,2481.3,389118,255,237,TO,6007,UY,2538,AS,5668,QY,9288,True,False,True,AX   09658
"Kimberly Medina   ,   Unit 6317 Box 1402
DPO AP 63134   ,   89923",883-25-0666,63-1-37-06,4001847,Robert,Flores,"2242 Warner Coves
Michaelview, MS 85058",Delaware,901-07-380,1912,1075.875,1679,3593,Thompsonberg,8607,1291.05,4856,728.4,2750,412.5,804,2475.0,776828,101,149,GT,8904,DS,3804,IG,2242,FS,4258,True,True,True,VL   35750
"John Ryan   ,   051 Krista Plaza
East Belindaport, UT 36030   ,   21029",997-12-2728,81-6-77-76,1881371,Todd,Perry,"PSC 1660, Box 8527
APO AA 08489",Minnesota,668-09-824,2948,700.25,1406,3231,East Micheal,5602,840.3,1512,226.8,3291,493.65,658,2961.9,249234,121,132,RK,1688,KS,4919,TY,2676,DX,7149,True,False,False,QE   29296
"Scott Olson   ,   23768 Raymond Spurs Suite 000
Garciachester, KY 00907   ,   81145",277-67-0854,88-6-27-53,2986975,Norma,Hutchinson,"382 Meyers Crossing Apt. 881
Hamiltonside, AR 23808",Virginia,314-67-620,2870,861.25,1887,3100,Deniseland,6890,1033.5,1065,159.75,3963,594.45,978,3566.7,660802,272,215,UG,7877,AC,8553,OL,6548,CV,6731,True,False,False,RY   75191
"Ronald Willis   ,   727 Klein Wall Suite 779
Karenchester, OK 92785   ,   40083",370-26-9891,99-9-61-33,6082798,Morgan,Jimenez,"Unit 5910 Box 5429
DPO AE 17382",Florida,873-02-478,2953,1002.625,1408,2754,Dominguezborough,8021,1203.15,2782,417.3,2913,436.95,747,2621.7,495856,236,239,WS,9480,SH,3842,UY,6772,CP,8910,False,True,False,RZ   42930
